Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,457041,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,25452.85872,19.6918876,57130.125,161364.5964,456487,3,441,220.5,243.9518395,393,48,457038,91407.6,204085.6869,456487,4,0,0,0,0,72,132,6.563962533,13.12792507,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,614071,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,18934.29261,13.02780949,87724.42857,228901.2642,606801,4,6036,3018.0,4262.439677,6032,4,614014,153503.5,302212.114,606801,163,0,0,0,0,72,112,4.885428558,8.14238093,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1443735,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,20.77943667,3.463239445,360933.75,721150.8415,1442660,248,1443735,360933.75,721150.8415,1442660,248,0,0.0,0.0,0,0,0,0,0,0,100,0,3.463239445,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
20221,7539122,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,5.570940489,0.928490081,1256520.333,3057831.385,7498254,4,0,0.0,0.0,0,0,7526822,1505364.4,3350147.862,7498254,4,0,0,0,0,20,120,0.13264144,0.795848641,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,40868.0,0.0,40868,40868,7498254.0,0.0,7498254,7498254,BENIGN
56261,91908706,7,10,11613,68,4380,0,1659.0,2117.072113,20,0,6.8,5.006662228,127.0935095,0.184966155,5744294.125,22300000.0,89300000,0,91900000,15300000.0,37300000.0,91400000,3,91300000,10100000.0,29700000.0,89300000,0,0,0,0,0,152,212,0.076162535,0.108803621,0,4380,649.2777778,1506.272134,2268855.742,0,0,0,0,1,1,0,0,1,687.4705882,1659.0,6.8,152,0,0,0,0,0,0,7,11613,10,68,229,256,5,20,2068760.0,0.0,2068760,2068760,89300000.0,0.0,89300000,89300000,BENIGN
80,80363230,8,5,56,11607,20,0,7.0,5.656854249,7215,0,2321.4,3327.769794,145.1285619,0.161765524,6696935.833,22200000.0,77200000,2,80100000,11400000.0,29000000.0,77200000,2,275217,68804.25,137002.3192,274307,4,0,0,0,0,172,112,0.099548015,0.062217509,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2906855.0,0.0,2906855,2906855,77200000.0,0.0,77200000,77200000,DDoS
80,101003824,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,115.4708756,0.118807383,9182165.818,28400000.0,94700000,1,101000000,14400000.0,35500000.0,94700000,1,252458,84152.66667,144945.9695,251521,5,0,0,0,0,172,92,0.079204922,0.039602461,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,998.0,0.0,998,998,50400000.0,62700000.0,94700000,6032854,DDoS
80,6116820,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.904509206,0.817418201,1529205.0,3057747.369,6115826,1,6116820,1529205.0,3057747.369,6115826,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.817418201,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,994.0,0.0,994,994,6115826.0,0.0,6115826,6115826,DDoS
53,216,2,2,90,172,45,45,45.0,0.0,86,86,86.0,0.0,1212962.963,18518.51852,72.0,82.65591328,164,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,9259.259259,9259.259259,45,86,61.4,22.45662486,504.3,0,0,0,0,0,0,0,0,1,76.75,45.0,86.0,64,0,0,0,0,0,0,2,90,2,172,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,2979847,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.006763099,1489923.5,2085777.621,2964791,15056,2979847,2979847.0,0.0,2979847,2979847,0,0.0,0.0,0,0,0,0,0,0,64,32,0.671175399,0.3355877,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,437,63,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1294054,3,7,26,11607,20,0,8.666666667,10.26320288,5840,0,1658.142857,2127.59774,8989.578487,7.727652787,143783.7778,430813.9841,1292621,46,751,375.5,303.3488091,590,161,1294008,215668.0,527597.1365,1292621,65,0,0,0,0,72,152,2.318295836,5.409356951,0,5840,1057.545455,1846.729724,3410410.673,0,0,0,1,0,0,0,0,2,1163.3,8.666666667,1658.142857,72,0,0,0,0,0,0,3,26,7,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
54862,37153,4,9,5852,6,4380,6,1463.0,2061.924344,6,0,0.666666667,2.0,157672.3279,349.9044492,3096.083333,9763.35186,34036,1,37153,12384.33333,18885.90007,34123,15,3024,378.0,768.7867994,2116,1,0,0,0,0,80,276,107.6629074,242.2415417,0,4380,418.8571429,1204.477726,1450766.593,0,0,0,0,1,1,0,0,2,451.0769231,1463.0,0.666666667,80,0,0,0,0,0,0,4,5852,9,6,229,256,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,256,2,2,64,158,32,32,32.0,0.0,79,79,79.0,0.0,867187.5,15625.0,85.33333333,135.8099162,242,1,13,13.0,0.0,13,13,1,1.0,0.0,1,1,0,0,0,0,64,64,7812.5,7812.5,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32.0,79.0,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,420798,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,27645.09337,21.38793435,52599.75,148350.7568,419749,3,684,342.0,98.99494937,412,272,420753,84150.6,187605.417,419749,3,0,0,0,0,72,132,7.129311451,14.2586229,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,23990347,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,1.00040237,0.166733728,7996782.333,13800000.0,24000000,160,24000000,7996782.333,13800000.0,24000000,160,0,0.0,0.0,0,0,0,0,0,0,80,0,0.166733728,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,999.0,0.0,999,999,24000000.0,0.0,24000000,24000000,DDoS
53,150721,4,2,180,122,45,45,45.0,0.0,61,61,61.0,0.0,2003.702205,39.80865307,30144.2,56837.95022,130621,1,130625,43541.66667,75412.91482,130621,1,3,3.0,0.0,3,3,0,0,0,0,104,40,26.53910205,13.26955102,45,61,49.57142857,7.807200584,60.95238095,0,0,0,0,0,0,0,0,0,57.83333333,45.0,61.0,104,0,0,0,0,0,0,4,180,2,122,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,176,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,1090909.091,22727.27273,58.66666667,61.69548876,125,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,11363.63636,11363.63636,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48554,1,1,46,62,46,46,46.0,0.0,62,62,62.0,0.0,2224.327553,41.19125098,48554.0,0.0,48554,48554,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,20.59562549,20.59562549,46,62,51.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,77.0,46.0,62.0,40,0,0,0,0,0,0,1,46,1,62,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,655168,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,17755.7512,12.21060858,93595.42857,247142.182,654061,2,832,416.0,408.7077195,705,127,655117,163779.25,326854.7193,654061,2,0,0,0,0,72,112,4.578978216,7.63163036,0,10220,1292.555556,3378.299021,11400000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,213,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1511737.089,18779.34272,71.0,121.2435565,211,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,9389.671362,9389.671362,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,40,0,0,0,0,0,0,2,64,2,258,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,622226,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,18695.77935,12.8570648,88889.42857,234726.0822,621198,10,770,385.0,302.6417023,599,171,622170,155542.5,310437.1921,621198,10,0,0,0,0,72,112,4.821399299,8.035665498,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,116021,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,206.8591031,34.47651718,38673.66667,60133.95507,108024,1000,116021,38673.66667,60133.95507,108024,1000,0,0.0,0.0,0,0,0,0,0,0,80,0,34.47651718,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,161,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12422.36025,161.0,0.0,161,161,161,161.0,0.0,161,161,0,0.0,0.0,0,0,0,0,0,0,64,0,12422.36025,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,321,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5294258,15,19,1004,23534,335,0,66.93333333,122.3148552,4344,0,1238.631579,1139.81247,4634.832681,6.422051966,160432.0606,859209.9062,4945362,3,348893,24920.92857,27517.28348,68369,200,5240546,291141.4444,1161848.072,4945397,3,0,0,0,0,488,616,2.833258221,3.588793746,0,4344,701.0857143,1023.380683,1047308.022,0,0,0,1,0,0,0,0,1,721.7058824,66.93333333,1238.631579,488,0,0,0,0,0,0,15,1004,19,23534,29200,65,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5023593,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.388728545,0.796242848,1674531.0,2880523.435,5000647,92,5023593,2511796.5,3519766.132,5000647,22946,0,0.0,0.0,0,0,0,0,0,0,72,32,0.597182136,0.199060712,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,88703825,8,6,56,11607,20,0,7.0,5.656854249,4380,0,1934.5,2177.344966,131.4824924,0.157828594,6823371.154,21700000.0,78500000,3,87900000,12600000.0,29300000.0,78500000,31,833359,166671.8,372038.3976,832194,3,0,0,0,0,172,132,0.090187768,0.067640826,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,908.0,0.0,908,908,43900000.0,48900000.0,78500000,9334982,DDoS
80,8055939,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.723960671,0.620660112,2013984.75,4026628.194,8053927,3,8055939,2013984.75,4026628.194,8053927,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.620660112,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2012.0,0.0,2012,2012,8053927.0,0.0,8053927,8053927,DDoS
80,6242987,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.805392034,0.800898672,1560746.75,3120845.5,6242015,312,6242987,1560746.75,3120845.5,6242015,312,0,0.0,0.0,0,0,0,0,0,0,100,0,0.800898672,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,972.0,0.0,972,972,6242015.0,0.0,6242015,6242015,DDoS
80,1248567,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,9317.081102,6.407345381,178366.7143,471566.9652,1247780,4,635,317.5,368.402633,578,57,1248500,312125.0,623770.0584,1247780,4,0,0,0,0,72,112,2.402754518,4.004590863,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
39918,6054403,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,6.937100157,1.156183359,1009067.167,2459332.087,6029142,1,0,0.0,0.0,0,0,6038892,1207778.4,2695226.657,6029142,1,0,0,0,0,20,120,0.165169051,0.991014308,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,25261.0,0.0,25261,25261,6029142.0,0.0,6029142,6029142,BENIGN
80,795895,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,14616.24963,11.3080243,99486.875,281049.6097,795049,3,688,344.0,431.3351365,649,39,795847,159169.4,355467.6351,795049,3,0,0,0,0,72,132,3.769341433,7.538682866,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
61065,5954312,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,6.046038568,1.007673095,1190862.4,2644668.204,5921760,4,0,0.0,0.0,0,0,5945850,1486462.5,2956884.129,5921760,4,0,0,0,0,20,100,0.167945516,0.839727579,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,32552.0,0.0,32552,32552,5921760.0,0.0,5921760,5921760,BENIGN
80,1001427,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,11610.43191,7.988600267,143061.0,366408.5163,973690,7,27011,13505.5,19089.76177,27004,7,1001329,250332.25,482407.4464,973690,182,0,0,0,0,72,112,2.9957251,4.992875167,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,314861,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,95.28013949,15.88002325,78715.25,156848.3708,313987,1,314861,78715.25,156848.3708,313987,1,0,0.0,0.0,0,0,0,0,0,0,100,0,15.88002325,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
22,1270752,41,42,2664,6954,456,0,64.97560976,109.864573,976,0,165.5714286,320.4037958,7568.746695,65.31565561,15496.97561,106093.4375,955873,0,1270752,31768.8,159281.2577,996311,1,314740,7676.585366,20030.03582,107460,1,0,0,0,0,1328,1360,32.26436,33.05129561,0,976,114.5,243.3458791,59217.21687,0,0,0,1,0,0,0,0,1,115.8795181,64.97560976,165.5714286,1328,0,0,0,0,0,0,41,2664,42,6954,29200,243,24,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59156,8111919,1,5,1375,24,1375,1375,1375.0,0.0,6,0,4.8,2.683281573,172.4622743,0.739652356,1622383.8,3615937.995,8090766,3,0,0.0,0.0,0,0,8100804,2025201.0,4043711.019,8090766,3,1,0,0,0,20,112,0.123275393,0.616376963,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375.0,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,21153.0,0.0,21153,21153,8090766.0,0.0,8090766,8090766,BENIGN
389,145,2,2,330,330,165,165,165.0,0.0,165,165,165.0,0.0,4551724.138,27586.2069,48.33333333,76.7875858,137,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,13793.10345,13793.10345,165,165,165.0,0.0,0.0,0,0,0,0,0,0,0,0,1,206.25,165.0,165.0,40,0,0,0,0,0,0,2,330,2,330,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,94206783,8,6,56,11607,20,0,7.0,5.656854249,5840,0,1934.5,2558.396197,123.8021258,0.148609257,7246675.615,24500000.0,88700000,1,94000000,13400000.0,33200000.0,88700000,11,256802,51360.4,114206.5217,255658,1,0,0,0,0,172,132,0.084919575,0.063689681,0,5840,777.9333333,1814.694877,3293117.495,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,1985.0,0.0,1985,1985,47000000.0,58900000.0,88700000,5293865,DDoS
53,41537762,2,2,137,279,89,48,68.5,28.99137803,167,112,139.5,38.89087297,10.01498347,0.096297918,13800000.0,23900000.0,41400000,23540,41500000,41500000.0,0.0,41500000,41500000,41500000,41500000.0,0.0,41500000,41500000,0,0,0,0,52,40,0.048148959,0.048148959,48,167,92.8,49.75640662,2475.7,0,0,0,0,0,0,0,0,1,116.0,68.5,139.5,52,0,0,0,0,0,0,2,137,2,279,-1,-1,1,20,70434.0,0.0,70434,70434,41400000.0,0.0,41400000,41400000,BENIGN
80,8002133,7,5,50,11607,20,0,7.142857143,6.094494002,5840,0,2321.4,3173.373883,1456.736598,1.499600169,727466.6364,1851767.305,6051923,1,6136725,1022787.5,2463991.492,6051923,1,1866143,466535.75,932424.8984,1865173,4,0,0,0,0,152,112,0.874766765,0.624833404,0,5840,897.1538462,2174.910107,4730233.974,0,0,0,0,1,0,0,0,0,971.9166667,7.142857143,2321.4,152,0,0,0,0,0,0,7,50,5,11607,256,229,5,20,84050.0,0.0,84050,84050,6051923.0,0.0,6051923,6051923,DDoS
